lat1,lat2,lon1,lon2,delay,num,auc,tpr,fpr,index
41.879,41.8812,-87.642,-87.64,12,80,0.922206,0.916667,0.127273,D_786
41.879,41.8812,-87.636,-87.634,8,90,0.850662,0.647059,0.287879,D_787
41.879,41.8812,-87.634,-87.632,20,90,0.849369,0.727273,0.207547,D_788
41.879,41.8812,-87.632,-87.63,4,80,0.767231,0.428571,0.258621,D_789
41.7417,41.744,-87.602,-87.6,20,80,0.786847,0.647059,0.35,D_79
41.879,41.8812,-87.63,-87.628,20,85,0.87024,0.78125,0.0930233,D_790
41.879,41.8812,-87.628,-87.626,12,100,0.905335,0.821429,0.0909091,D_791
41.879,41.8812,-87.626,-87.624,12,80,0.929574,0.916667,0.0810811,D_792
41.8812,41.8835,-87.77,-87.768,20,95,0.852432,0.695652,0.204082,D_793
41.8812,41.8835,-87.768,-87.766,16,85,0.869223,0.869565,0.173077,D_794
41.8812,41.8835,-87.766,-87.764,8,85,0.826717,0.565217,0.291667,D_795
41.8812,41.8835,-87.764,-87.762,18,100,0.868619,0.826087,0.152542,D_796
41.8812,41.8835,-87.762,-87.76,18,90,0.885794,0.814815,0.136364,D_797
41.8812,41.8835,-87.758,-87.756,20,80,0.814997,0.642857,0.319149,D_798
41.8812,41.8835,-87.756,-87.754,4,80,0.835321,0.71875,0.243243,D_799
41.6765,41.6787,-87.642,-87.64,6,85,0.807966,0.5,0.333333,D_8
41.7417,41.744,-87.562,-87.56,20,80,0.85986,0.75,0.2,D_80
41.8812,41.8835,-87.754,-87.752,8,95,0.932497,0.793103,0.155556,D_800
41.8812,41.8835,-87.752,-87.75,6,90,0.798306,0.482759,0.272727,D_801
41.8812,41.8835,-87.75,-87.748,8,100,0.84309,0.777778,0.183673,D_802
41.8812,41.8835,-87.748,-87.746,16,100,0.902758,0.84,0.109091,D_803
41.8812,41.8835,-87.74,-87.738,18,85,0.857086,0.666667,0.25641,D_804
41.8812,41.8835,-87.738,-87.736,4,85,0.812879,0.555556,0.322581,D_805
41.8812,41.8835,-87.732,-87.73,12,80,0.833002,0.666667,0.307692,D_806
41.8812,41.8835,-87.73,-87.728,4,80,0.936287,0.964286,0.0638298,D_807
41.8812,41.8835,-87.722,-87.72,14,90,0.883679,0.833333,0.140625,D_808
41.8812,41.8835,-87.708,-87.706,14,95,0.872534,0.818182,0.181818,D_809
41.7417,41.744,-87.554,-87.552,6,90,0.861658,0.764706,0.19697,D_81
41.8812,41.8835,-87.706,-87.704,18,100,0.80783,0.666667,0.276316,D_810
41.8812,41.8835,-87.7,-87.698,18,100,0.914076,0.826087,0.172414,D_811
41.8812,41.8835,-87.698,-87.696,4,85,0.896308,0.823529,0.078125,D_812
41.8812,41.8835,-87.688,-87.686,12,80,0.860765,0.782609,0.1875,D_813
41.8812,41.8835,-87.686,-87.684,16,90,0.864391,0.714286,0.267606,D_814
41.8812,41.8835,-87.684,-87.682,16,80,0.884009,0.769231,0.191781,D_815
41.8812,41.8835,-87.676,-87.674,4,85,0.869864,0.764706,0.142857,D_816
41.8812,41.8835,-87.648,-87.646,4,100,0.834737,0.666667,0.267857,D_817
41.8812,41.8835,-87.642,-87.64,18,85,0.87282,0.794118,0.195122,D_818
41.8812,41.8835,-87.636,-87.634,12,100,0.81344,0.47619,0.25,D_819
41.744,41.7462,-87.666,-87.664,10,100,0.844071,0.76,0.150943,D_82
41.8812,41.8835,-87.634,-87.632,14,95,0.897214,0.875,0.145833,D_820
41.8812,41.8835,-87.632,-87.63,6,100,0.849781,0.619048,0.20339,D_821
41.8812,41.8835,-87.63,-87.628,16,90,0.842331,0.813953,0.148148,D_822
41.8812,41.8835,-87.628,-87.626,14,85,0.917384,0.740741,0.25,D_823
41.8812,41.8835,-87.626,-87.624,18,100,0.830282,0.622222,0.227273,D_824
41.8835,41.8857,-87.766,-87.764,6,80,0.844967,0.772727,0.188679,D_825
41.8835,41.8857,-87.764,-87.762,14,95,0.826128,0.590909,0.338983,D_826
41.8835,41.8857,-87.758,-87.756,16,80,0.903383,0.833333,0.138889,D_827
41.8835,41.8857,-87.756,-87.754,8,100,0.840573,0.714286,0.217391,D_828
41.8835,41.8857,-87.754,-87.752,8,80,0.850333,0.75,0.25,D_829
41.744,41.7462,-87.664,-87.662,8,80,0.838005,0.615385,0.282609,D_83
41.8835,41.8857,-87.752,-87.75,12,95,0.856743,0.769231,0.196078,D_830
41.8835,41.8857,-87.75,-87.748,4,90,0.790956,0.625,0.244898,D_831
41.8835,41.8857,-87.748,-87.746,10,95,0.818202,0.764706,0.181818,D_832
41.8835,41.8857,-87.746,-87.744,10,95,0.86348,0.875,0.184615,D_833
41.8835,41.8857,-87.74,-87.738,6,90,0.835657,0.607143,0.244444,D_834
41.8835,41.8857,-87.736,-87.734,8,85,0.838138,0.708333,0.285714,D_835
41.8835,41.8857,-87.73,-87.728,14,80,0.858288,0.72973,0.222222,D_836
41.8835,41.8857,-87.728,-87.726,20,95,0.914306,0.883721,0.148148,D_837
41.8835,41.8857,-87.718,-87.716,16,80,0.750733,0.416667,0.421053,D_838
41.8835,41.8857,-87.712,-87.71,8,85,0.818771,0.571429,0.23913,D_839
41.744,41.7462,-87.66,-87.658,10,95,0.773837,0.565217,0.362069,D_84
41.8835,41.8857,-87.71,-87.708,14,85,0.811835,0.653846,0.333333,D_840
41.8835,41.8857,-87.708,-87.706,4,90,0.891393,0.75,0.208333,D_841
41.8835,41.8857,-87.636,-87.634,4,100,0.873031,0.806452,0.166667,D_842
41.8835,41.8857,-87.634,-87.632,6,85,0.903678,0.84,0.145455,D_843
41.8835,41.8857,-87.632,-87.63,6,95,0.825256,0.652174,0.26087,D_844
41.8835,41.8857,-87.63,-87.628,10,85,0.860671,0.7,0.236364,D_845
41.8835,41.8857,-87.626,-87.624,14,90,0.776768,0.645161,0.285714,D_847
41.8835,41.8857,-87.624,-87.622,6,95,0.755018,0.411765,0.34375,D_848
41.8857,41.888,-87.766,-87.764,16,100,0.842085,0.790698,0.166667,D_849
41.744,41.7462,-87.654,-87.652,10,95,0.846564,0.678571,0.28,D_85
41.8857,41.888,-87.764,-87.762,10,80,0.881308,0.793103,0.186047,D_850
41.8857,41.888,-87.758,-87.756,12,90,0.910708,0.896552,0.14,D_851
41.8857,41.888,-87.756,-87.754,20,100,0.787076,0.52,0.297872,D_852
41.8857,41.888,-87.708,-87.706,18,95,0.833022,0.666667,0.267857,D_853
41.8857,41.888,-87.634,-87.632,20,85,0.821472,0.541667,0.298246,D_854
41.8857,41.888,-87.63,-87.628,8,95,1,1,0,D_855
41.8857,41.888,-87.628,-87.626,20,80,0.875074,0.804878,0.12,D_856
41.8857,41.888,-87.626,-87.624,4,80,0.923764,0.9,0.0526316,D_857
41.8857,41.888,-87.622,-87.62,6,95,0.857324,0.8,0.185185,D_858
41.888,41.8902,-87.766,-87.764,20,85,0.883124,0.793103,0.155556,D_859
41.744,41.7462,-87.644,-87.642,6,85,0.799032,0.666667,0.31746,D_86
41.888,41.8902,-87.758,-87.756,16,90,0.85072,0.730769,0.211538,D_860
41.888,41.8902,-87.756,-87.754,12,100,0.882001,0.833333,0.146341,D_861
41.888,41.8902,-87.752,-87.75,4,95,0.871681,0.9,0.155556,D_862
41.888,41.8902,-87.75,-87.748,8,80,0.747122,0.423077,0.363636,D_863
41.888,41.8902,-87.724,-87.722,8,90,0.799703,0.714286,0.259259,D_864
41.888,41.8902,-87.638,-87.636,20,80,0.798915,0.65,0.241379,D_865
41.888,41.8902,-87.634,-87.632,12,100,0.903992,0.92,0.115385,D_866
41.888,41.8902,-87.632,-87.63,4,85,0.865949,0.796296,0.111111,D_867
41.888,41.8902,-87.63,-87.628,8,95,0.87488,0.705882,0.264706,D_868
41.888,41.8902,-87.628,-87.626,12,100,0.883515,0.8,0.148148,D_869
41.744,41.7462,-87.606,-87.604,10,80,0.819582,0.666667,0.27907,D_87
41.888,41.8902,-87.624,-87.622,20,100,0.826464,0.764706,0.190476,D_870
41.888,41.8902,-87.622,-87.62,6,100,0.840666,0.642857,0.217391,D_871
41.8902,41.8925,-87.768,-87.766,16,95,0.8799,0.85,0.133333,D_872
41.8902,41.8925,-87.764,-87.762,6,85,0.807325,0.652174,0.285714,D_873
41.8902,41.8925,-87.758,-87.756,16,80,0.799747,0.642857,0.217391,D_874
41.8902,41.8925,-87.756,-87.754,20,95,0.912939,0.878788,0.0909091,D_875
41.8902,41.8925,-87.752,-87.75,10,95,0.883597,0.818182,0.160714,D_876
41.8902,41.8925,-87.75,-87.748,20,80,0.879471,0.814815,0.1875,D_877
41.8902,41.8925,-87.746,-87.744,18,95,0.789603,0.666667,0.288462,D_878
41.8902,41.8925,-87.724,-87.722,20,80,0.795401,0.666667,0.304348,D_879
41.744,41.7462,-87.604,-87.602,20,100,0.848167,0.775,0.1875,D_88
41.8902,41.8925,-87.72,-87.718,6,100,0.905992,0.851852,0.0851064,D_880
41.8902,41.8925,-87.718,-87.716,4,100,0.813607,0.590909,0.269231,D_881
41.8902,41.8925,-87.714,-87.712,14,80,0.869845,0.8,0.153846,D_882
41.8902,41.8925,-87.712,-87.71,12,100,0.805992,0.617647,0.225,D_883
41.8902,41.8925,-87.648,-87.646,4,95,0.855285,0.636364,0.27451,D_884
41.8902,41.8925,-87.636,-87.634,20,85,0.849682,0.733333,0.227273,D_885
41.8902,41.8925,-87.634,-87.632,16,90,0.77042,0.521739,0.294118,D_886
41.8902,41.8925,-87.632,-87.63,20,90,0.814188,0.571429,0.236111,D_887
41.8902,41.8925,-87.63,-87.628,4,100,0.914927,0.894737,0.0769231,D_888
41.8902,41.8925,-87.628,-87.626,8,85,0.914634,0.775,0.173913,D_889
41.744,41.7462,-87.602,-87.6,4,100,0.864031,0.833333,0.166667,D_89
41.8902,41.8925,-87.626,-87.624,14,80,0.876926,0.767442,0.16,D_890
41.8902,41.8925,-87.612,-87.61,12,80,0.910771,0.897959,0.151515,D_891
41.8925,41.8947,-87.774,-87.772,4,100,0.880069,0.76,0.176471,D_892
41.8925,41.8947,-87.766,-87.764,12,95,0.850837,0.789474,0.163934,D_893
41.8925,41.8947,-87.764,-87.762,16,100,0.911296,0.875,0.157895,D_894
41.8925,41.8947,-87.76,-87.758,8,90,0.887771,0.823529,0.163934,D_895
41.8925,41.8947,-87.756,-87.754,20,80,0.833958,0.636364,0.223684,D_896
41.8925,41.8947,-87.752,-87.75,10,95,0.807388,0.62963,0.3125,D_897
41.8925,41.8947,-87.75,-87.748,20,100,0.854432,0.772727,0.163636,D_898
41.8925,41.8947,-87.748,-87.746,4,90,0.91186,0.8,0.0857143,D_899
41.6765,41.6787,-87.624,-87.622,14,90,0.861194,0.75,0.205882,D_9
41.744,41.7462,-87.598,-87.596,20,100,0.917065,0.8,0.0886076,D_90
41.8925,41.8947,-87.746,-87.744,4,100,0.892705,0.78125,0.175,D_900
41.8925,41.8947,-87.728,-87.726,6,95,0.897594,0.888889,0.177215,D_901
41.8925,41.8947,-87.724,-87.722,12,95,0.831544,0.666667,0.244898,D_902
41.8925,41.8947,-87.72,-87.718,4,95,0.882982,0.87234,0.15,D_903
41.8925,41.8947,-87.718,-87.716,8,80,0.851498,0.703704,0.27451,D_904
41.8925,41.8947,-87.716,-87.714,14,100,0.843478,0.695652,0.206897,D_905
41.8925,41.8947,-87.714,-87.712,10,85,0.890897,0.795455,0.12,D_906
41.8925,41.8947,-87.712,-87.71,16,85,0.998122,0.985915,0,D_907
41.8925,41.8947,-87.71,-87.708,20,100,0.807615,0.608696,0.288462,D_908
41.8925,41.8947,-87.708,-87.706,8,80,0.820746,0.666667,0.283019,D_909
41.744,41.7462,-87.554,-87.552,20,80,0.839368,0.8,0.170213,D_91
41.8925,41.8947,-87.704,-87.702,20,90,0.793643,0.625,0.349398,D_910
41.8925,41.8947,-87.638,-87.636,18,95,0.829407,0.727273,0.218182,D_911
41.8925,41.8947,-87.636,-87.634,8,95,1,1,0,D_912
41.8925,41.8947,-87.634,-87.632,18,100,0.865082,0.8125,0.15942,D_913
41.8925,41.8947,-87.632,-87.63,8,90,0.840921,0.73913,0.2,D_914
41.8925,41.8947,-87.63,-87.628,16,100,0.871877,0.794872,0.137931,D_915
41.8925,41.8947,-87.628,-87.626,18,90,0.861003,0.714286,0.238095,D_916
41.8925,41.8947,-87.626,-87.624,12,80,0.872186,0.825,0.166667,D_917
41.8925,41.8947,-87.624,-87.622,14,95,0.855893,0.807692,0.148936,D_918
41.8925,41.8947,-87.622,-87.62,4,90,0.834002,0.592593,0.238095,D_919
41.744,41.7462,-87.552,-87.55,4,80,0.846893,0.75,0.2,D_92
41.8925,41.8947,-87.618,-87.616,20,80,0.823647,0.647059,0.215385,D_920
41.8947,41.897,-87.768,-87.766,4,80,0.783633,0.611111,0.46875,D_921
41.8947,41.897,-87.766,-87.764,18,100,0.803305,0.484848,0.263158,D_922
41.8947,41.897,-87.762,-87.76,10,95,0.816988,0.75,0.208955,D_923
41.8947,41.897,-87.76,-87.758,18,100,0.867034,0.805556,0.175,D_924
41.8947,41.897,-87.758,-87.756,6,85,0.829086,0.615385,0.253165,D_925
41.8947,41.897,-87.756,-87.754,6,80,0.939747,0.923077,0.105263,D_926
41.8947,41.897,-87.754,-87.752,20,80,0.783206,0.529412,0.28125,D_927
41.8947,41.897,-87.752,-87.75,12,100,0.869692,0.75,0.229167,D_928
41.8947,41.897,-87.75,-87.748,16,90,0.780094,0.541667,0.327273,D_929
41.744,41.7462,-87.548,-87.546,6,95,0.813231,0.666667,0.253731,D_93
41.8947,41.897,-87.748,-87.746,20,80,0.88452,0.787879,0.166667,D_930
41.8947,41.897,-87.728,-87.726,12,85,0.903209,0.944444,0.0819672,D_931
41.8947,41.897,-87.724,-87.722,18,90,0.828888,0.7,0.262295,D_932
41.8947,41.897,-87.722,-87.72,4,90,0.819986,0.625,0.292683,D_933
41.8947,41.897,-87.72,-87.718,10,100,0.85871,0.647059,0.238806,D_934
41.8947,41.897,-87.718,-87.716,10,80,1.00711,1,0.0196078,D_935
41.8947,41.897,-87.716,-87.714,4,100,0.887126,0.821429,0.145833,D_936
41.8947,41.897,-87.714,-87.712,6,100,0.787653,0.590909,0.306452,D_937
41.8947,41.897,-87.712,-87.71,4,100,0.816726,0.56,0.285714,D_938
41.8947,41.897,-87.708,-87.706,16,95,0.811041,0.631579,0.283333,D_939
41.7462,41.7485,-87.666,-87.664,6,85,0.734815,0.333333,0.380952,D_94
41.8947,41.897,-87.678,-87.676,10,90,0.85221,0.645161,0.23913,D_940
41.8947,41.897,-87.668,-87.666,16,95,0.8533,0.6875,0.25,D_941
41.8947,41.897,-87.656,-87.654,16,95,0.866923,0.785714,0.152778,D_942
41.8947,41.897,-87.64,-87.638,4,85,0.88914,0.888889,0.160494,D_943
41.8947,41.897,-87.638,-87.636,8,85,0.809682,0.76,0.177778,D_944
41.8947,41.897,-87.636,-87.634,8,100,0.93529,0.895833,0.117647,D_945
41.8947,41.897,-87.634,-87.632,8,80,0.811067,0.588235,0.343284,D_946
41.8947,41.897,-87.632,-87.63,10,90,0.855363,0.75,0.203704,D_947
41.8947,41.897,-87.63,-87.628,8,95,0.890613,0.788462,0.153846,D_948
41.8947,41.897,-87.628,-87.626,10,85,0.945676,0.916667,0.0789474,D_949
41.7462,41.7485,-87.664,-87.662,4,85,0.865138,0.806452,0.15,D_95
41.8947,41.897,-87.626,-87.624,16,90,0.871336,0.755102,0.1875,D_950
41.8947,41.897,-87.622,-87.62,18,95,0.865538,0.8,0.166667,D_951
41.897,41.8992,-87.772,-87.77,4,90,0.818329,0.619048,0.272727,D_952
41.897,41.8992,-87.768,-87.766,4,80,0.902628,0.777778,0.169811,D_953
41.897,41.8992,-87.756,-87.754,4,100,0.839215,0.692308,0.26087,D_954
41.897,41.8992,-87.754,-87.752,14,100,0.793851,0.588235,0.269841,D_955
41.897,41.8992,-87.752,-87.75,4,100,0.873277,0.75,0.212766,D_956
41.897,41.8992,-87.75,-87.748,8,95,0.827949,0.769231,0.191489,D_957
41.897,41.8992,-87.732,-87.73,4,80,0.850603,0.73913,0.258621,D_958
41.897,41.8992,-87.728,-87.726,4,90,0.855824,0.736842,0.350877,D_959
41.7462,41.7485,-87.66,-87.658,4,90,0.836768,0.733333,0.21875,D_96
41.897,41.8992,-87.726,-87.724,6,90,0.912083,0.928571,0.0985915,D_960
41.897,41.8992,-87.722,-87.72,20,90,0.823871,0.692308,0.212766,D_961
41.897,41.8992,-87.718,-87.716,6,80,0.900189,0.807692,0.16,D_962
41.897,41.8992,-87.714,-87.712,6,100,0.843722,0.733333,0.25,D_963
41.897,41.8992,-87.668,-87.666,14,100,0.840776,0.642857,0.319444,D_964
41.897,41.8992,-87.642,-87.64,12,95,0.893387,0.708333,0.217391,D_965
41.897,41.8992,-87.638,-87.636,4,100,0.780566,0.583333,0.369863,D_967
41.897,41.8992,-87.63,-87.628,4,90,0.882825,0.875,0.146667,D_968
41.897,41.8992,-87.628,-87.626,18,80,0.822401,0.652174,0.218182,D_969
41.7462,41.7485,-87.654,-87.652,4,80,0.900052,0.913043,0.117647,D_97
41.8992,41.9015,-87.756,-87.754,16,80,0.855673,0.8,0.18,D_971
41.8992,41.9015,-87.754,-87.752,14,80,0.855468,0.8,0.133333,D_972
41.8992,41.9015,-87.75,-87.748,6,95,0.912309,1,0.111111,D_973
41.8992,41.9015,-87.728,-87.726,18,90,0.826647,0.689655,0.225,D_974
41.8992,41.9015,-87.726,-87.724,14,80,0.918193,0.85,0.105263,D_975
41.8992,41.9015,-87.724,-87.722,12,80,0.833823,0.818182,0.155172,D_976
41.8992,41.9015,-87.722,-87.72,12,80,0.855242,0.791667,0.166667,D_977
41.8992,41.9015,-87.72,-87.718,18,95,0.859473,0.741935,0.2,D_978
41.8992,41.9015,-87.718,-87.716,6,100,0.843382,0.652174,0.230769,D_979
41.7462,41.7485,-87.644,-87.642,14,100,0.853775,0.75,0.216667,D_98
41.8992,41.9015,-87.7,-87.698,18,85,0.888198,0.708333,0.204082,D_980
41.8992,41.9015,-87.698,-87.696,6,90,0.826049,0.5625,0.283582,D_981
41.8992,41.9015,-87.696,-87.694,6,95,0.895705,0.818182,0.0943396,D_982
41.8992,41.9015,-87.694,-87.692,20,85,0.872007,0.8125,0.169014,D_983
41.8992,41.9015,-87.644,-87.642,8,85,0.843628,0.611111,0.238806,D_984
41.8992,41.9015,-87.642,-87.64,14,100,0.853215,0.888889,0.181818,D_985
41.8992,41.9015,-87.64,-87.638,4,95,0.834653,0.5,0.252632,D_986
41.8992,41.9015,-87.63,-87.628,4,100,0.827581,0.833333,0.175439,D_987
41.8992,41.9015,-87.628,-87.626,6,100,0.888641,0.727273,0.210526,D_988
41.8992,41.9015,-87.626,-87.624,10,95,0.831775,0.772727,0.192308,D_989
41.7462,41.7485,-87.606,-87.604,10,85,0.814095,0.681818,0.288462,D_99
41.9015,41.9037,-87.776,-87.774,20,100,0.804813,0.7,0.306667,D_990
41.9015,41.9037,-87.768,-87.766,6,95,0.797837,0.714286,0.314286,D_991
41.9015,41.9037,-87.766,-87.764,14,90,0.768468,0.625,0.413793,D_992
41.9015,41.9037,-87.76,-87.758,16,85,0.886087,0.84,0.117647,D_993
41.9015,41.9037,-87.754,-87.752,16,100,0.9204,0.875,0.0864198,D_994
41.9015,41.9037,-87.734,-87.732,8,80,0.797358,0.555556,0.253165,D_995
41.9015,41.9037,-87.732,-87.73,4,80,0.847246,0.72,0.207547,D_996
41.9015,41.9037,-87.73,-87.728,4,100,0.821271,0.5,0.289157,D_997
41.9015,41.9037,-87.728,-87.726,8,90,0.866225,0.818182,0.138889,D_998
41.9015,41.9037,-87.726,-87.724,16,80,0.874088,0.857143,0.169014,D_999
